epoch,train_loss,val_recall,val_ndcg,epoch_time_s
1,7.731659030914306,0.5160755717600265,0.2843259772113963,83.93414425849915
2,7.184236406025134,0.5472323500165728,0.30155099317131456,81.20771765708923
3,7.138363296107242,0.5440835266821346,0.30219799440806067,84.38803768157959
4,7.029900932312012,0.5633079217765993,0.3195298757189745,87.03601574897766
5,6.8671773107428296,0.6065628107391449,0.34907826068376,84.18266916275024
6,6.638258929001657,0.6584355319854159,0.38660504410181823,80.72612285614014
7,6.421499769311202,0.6887636725223732,0.420035395719151,80.70428347587585
8,6.2807486634505425,0.7157772621809745,0.4411075155828913,81.6551775932312
9,6.146883869171143,0.7290354656943984,0.455556670142703,84.22675371170044
10,6.043698687302439,0.7409678488564799,0.47723255217930655,81.37689542770386
11,5.955488701870567,0.7641697050049718,0.493493148502709,81.22042441368103
12,5.868427532597592,0.7666556181637388,0.49835191797309647,81.82420134544373
13,5.785843031029952,0.7732847199204508,0.5118671751833166,81.43024849891663
14,5.728395301417301,0.7782565462379848,0.5096232782772702,82.39853549003601
15,5.682267500224866,0.7790851839575738,0.5155327534432703,84.14374995231628
16,5.603908102135909,0.7838912827311899,0.5207901336766336,80.72640991210938
17,5.57834163464998,0.7906861120318197,0.5327004675786449,80.77881050109863
18,5.542712281879626,0.7891945641365595,0.5290465822231526,80.76039958000183
19,5.486860757125052,0.7898574743122307,0.5329490579228685,81.09178137779236
20,5.418627779107345,0.8046072257209148,0.5476581489848525,81.56753969192505
21,5.410684384797749,0.8056015909844216,0.5441506358490501,80.53479170799255
22,5.3933656993665196,0.803612860457408,0.545352256774866,81.74077868461609
23,5.377371813121595,0.8065959562479285,0.5495830416185348,81.62397742271423
24,5.316338363446687,0.8120649651972158,0.5536365567636603,81.45244932174683
25,5.298831382550691,0.8137222406363938,0.5550338086800952,81.38236379623413
26,5.282541264985737,0.8122306927411336,0.5544560447037999,81.54433226585388
27,5.230177758869372,0.8100762346702022,0.5544510520126413,82.00520730018616
28,5.24670131081029,0.8123964202850513,0.561048953180531,81.60434341430664
29,5.204900033850419,0.8133907855485581,0.5597617044211525,81.15348029136658
30,5.1929684889943974,0.8211799801126948,0.566191047267546,81.3977575302124
31,5.138622429496364,0.8198541597613523,0.5645324035941411,82.17121887207031
32,5.140392945942126,0.8173682466025853,0.568399915767892,81.52569556236267
33,5.103976641203228,0.8233344381836262,0.5683370988511307,81.47554230690002
34,5.095562317496852,0.814385150812065,0.5646941635390661,82.25133037567139
35,5.045511742642051,0.8163738813390785,0.571910923707486,81.6349732875824
36,5.055014163569401,0.8216771627444481,0.5693712324709687,81.66456198692322
37,5.036629727012233,0.8205170699370236,0.567430213774435,81.5840961933136
38,5.02802979820653,0.8243288034471329,0.5701413682512111,81.5946409702301
39,4.985332855425383,0.8239973483592973,0.5706128446066681,81.36729407310486
40,5.0009669153313885,0.8317865429234339,0.5767872292291969,81.5427737236023
41,4.986647344890394,0.8208485250248592,0.5735970961391785,84.32982468605042
42,4.961791048551861,0.8195227046735167,0.5705632390914162,89.87322950363159
43,4.931240242405941,0.8216771627444481,0.5754491260411789,83.15335273742676
44,4.923214706621672,0.8286377195889957,0.5775692506505107,84.97513699531555
45,4.9192224853917175,0.831620815379516,0.5801074188285569,84.74582266807556
46,4.872114045996415,0.8235001657275439,0.5781476725926633,81.65870904922485
47,4.905979793950131,0.8254888962545575,0.5783332338058226,82.15739178657532
48,4.8635054839284795,0.8263175339741465,0.5810454044636577,81.3190667629242
49,4.821524384147242,0.8294663573085846,0.5805936911384207,81.72256088256836
50,4.828178164833471,0.8302949950281737,0.5807001122534446,81.52265405654907
51,4.843149451205605,0.8332780908186941,0.581045776417329,81.6117775440216
52,4.831172315697921,0.8241630759032151,0.5764063027824614,81.70611667633057
53,4.789226843181409,0.8264832615180643,0.5808961210021029,81.62242364883423
54,4.808941439578407,0.8258203513423931,0.5775917849550569,81.27242851257324
55,4.783084748920642,0.825157441166722,0.5804301154398305,81.4026391506195
56,4.752012980611701,0.8302949950281737,0.5805950532476142,81.51079320907593
