epoch,train_loss,val_recall,val_ndcg,epoch_time_s
1,7.744697836825722,0.48856479946967185,0.2693636411943209,91.15196990966797
2,7.234992172843532,0.5280079549221081,0.29166997767853176,91.87737560272217
3,7.166441932477449,0.5374544249254226,0.2951273939728951,92.7534236907959
4,7.0709135708056,0.5712628438846536,0.32132181216985767,92.38497233390808
5,6.909675808956749,0.6173351010938017,0.35899002143004294,97.33220958709717
6,6.737689811304996,0.6501491547895261,0.37779198163202604,92.12058115005493
7,6.578315418644955,0.6778256546237985,0.41257164683323216,93.32547569274902
8,6.445289842705978,0.703016241299304,0.4369798816125847,89.43223285675049
9,6.310610414806165,0.7146171693735499,0.44494668928721137,89.8995578289032
10,6.2223481981377855,0.733510109380179,0.4646958691064465,89.78480052947998
11,6.118434258511192,0.7391448458733841,0.47799603857842105,90.61733984947205
12,6.062960077586927,0.7505800464037123,0.4865453978968274,90.63829970359802
13,5.942801942323383,0.7588664235996022,0.4890734780423014,91.63419008255005
14,5.893457302294279,0.7553861451773285,0.4987871144800271,90.8723680973053
15,5.810554092808774,0.7691415313225058,0.5039859725688686,90.91048550605774
16,5.735982327712209,0.7683128936029168,0.5118546048153269,90.80820655822754
17,5.692794021807219,0.7669870732515744,0.5096259455358804,90.84129786491394
18,5.669478326094778,0.7752734504474643,0.521673008223769,90.53574800491333
19,5.577784242128071,0.7678157109711634,0.5123534353270625,92.52863216400146
20,5.545229796359414,0.7935034802784223,0.5327033221039098,90.83136558532715
21,5.497196664308246,0.7928405701027511,0.5359537630171305,90.86161518096924
22,5.4520056172421105,0.7886973815048061,0.5362316884788175,91.14625525474548
23,5.410460447010241,0.7898574743122307,0.5425237852323087,89.62871384620667
24,5.384714221954345,0.7976466688763673,0.5421737847852435,90.09299802780151
25,5.329648640281276,0.7930062976466689,0.5329023567809539,90.8244149684906
26,5.304437230762683,0.7991382167716274,0.5489022906660825,90.9698600769043
27,5.293924537457918,0.7928405701027511,0.5452761774682565,90.0551290512085
28,5.279388934687565,0.7951607557176003,0.5413590007573855,90.6315016746521
29,5.224953932511179,0.8016241299303944,0.5462313504230422,91.01526069641113
30,5.166229243027536,0.8009612197547232,0.5473936646005138,90.94369387626648
31,5.147282163720382,0.806098773616175,0.5480781928080136,91.76943325996399
