epoch,train_loss,val_recall,val_ndcg,epoch_time_s
1,7.77276201248169,0.48674179648657606,0.2663844286268595,52.22373366355896
2,7.225039738102963,0.53463705667882,0.2946433468337913,50.07906889915466
3,7.134003880149439,0.528836592641697,0.2897255724179364,46.81940245628357
4,7.096717197016666,0.537122969837587,0.2967873887728068,50.96764516830444
5,6.966753758882222,0.5793834935366258,0.3350544945363826,50.647136211395264
6,6.741209461814479,0.6246271130261849,0.36963063735010165,51.18923497200012
7,6.561012780038934,0.6557838912827312,0.3905343239819746,57.08838105201721
8,6.403702384547183,0.683128936029168,0.4144659828478587,43.769984006881714
9,6.251795562944914,0.6995359628770301,0.4362362270348363,45.07800555229187
10,6.153047004498934,0.7089824328803447,0.4500963273901327,46.13922595977783
11,6.087497625852886,0.7179317202519059,0.46039819828472983,45.310110569000244
12,5.978912960855585,0.7263838249917136,0.4766237829516696,47.62123990058899
13,5.888427950206556,0.7492542260523699,0.48296850923220846,47.762211322784424
14,5.80465558704577,0.7575406032482599,0.49400897062605736,44.68391561508179
15,5.726685513948139,0.7474312230692741,0.49240816041038915,46.71289253234863
16,5.66438876202232,0.7495856811402055,0.49134777449716516,45.88707900047302
17,5.625560163196765,0.7555518727212462,0.49599260087303465,47.094053745269775
18,5.562369647778962,0.7674842558833278,0.5119277387484813,46.40491437911987
19,5.533082294464111,0.773947630096122,0.511395540734592,45.081594467163086
20,5.489100692146703,0.7742790851839576,0.518218920234083,45.72652292251587
21,5.44533714997141,0.7762678157109711,0.5212564609329945,45.61837100982666
22,5.414564564353541,0.7804110043089162,0.5216826621089311,46.59931755065918
23,5.3903844983954174,0.7819025522041764,0.5260741296318878,48.941872358322144
24,5.347751607392963,0.7792509115014915,0.5256084870178704,61.872650146484375
25,5.315240568863718,0.7852171030825323,0.5252975033943176,48.24008512496948
26,5.305490669451262,0.7868743785217103,0.5314286771246834,47.27856755256653
27,5.266188827313875,0.7848856479946967,0.5309930243322616,48.31428647041321
28,5.220312525096692,0.7838912827311899,0.5292269103469903,46.19473958015442
29,5.20501026354338,0.7883659264169705,0.5351515075075933,47.204235553741455
30,5.203082867672569,0.7862114683460392,0.5358417626771529,45.786317586898804
31,5.1547159947847065,0.7805767318528339,0.5331429002097592,45.395124197006226
32,5.088202351018002,0.7963208485250248,0.542102730860969,45.93878245353699
33,5.117797018352308,0.7835598276433543,0.5365172145072032,44.61351037025452
34,5.070027336321379,0.8016241299303944,0.5449934849597105,45.45295286178589
35,5.060392595592298,0.7918462048392443,0.5381420970316163,56.920830488204956
36,5.038820673290052,0.7925091150149155,0.5395037054018645,45.443469524383545
37,5.020872964357075,0.7979781239642029,0.5436829947069733,44.088194131851196
38,4.989154419146086,0.797812396420285,0.5480435990619376,47.863442182540894
39,4.986430022591039,0.7921776599270799,0.5440390760086526,45.700915813446045
40,4.965344479209499,0.7949950281736825,0.5432538252380789,50.88964915275574
41,4.941995153929058,0.7890288365926417,0.5402408952212545,43.92567229270935
42,4.914089579331248,0.7913490222074909,0.5393359172021284,46.241623401641846
43,4.8616509236787495,0.7973152137885317,0.5458929349754894,44.768977880477905
